Stock,Author,Title,AskingPrice,Notes,Active,Catalog #1,Catalog #2,Cost,Binding,BookType,Inscription,Publisher,Edition,Book Cond,Jckt Cond,ISBN,PubLoc,PubYr,PrivateComment,Amazon,Price,,,,,
103,"Kellerman, Jonathan",Time Bomb,12,"1st UK Uncorrected proof copy, Macdonald, 1990, VG. 6th Alex Delaware novel in pictoral wraps as issued. Production quality in this book is quite poor - printing is not always very clear and spine was poorly glued leading to several ridges and a little ro",Y,9,,3.99,Trade Paperback,Proof,,Macdonald,First Edition,Very Good,No Jacket,356186537,UK,1990,,Y,9.98,,,,,
244,"Kellerman, Jonathan",The Web,9,"1st UK HB, Little,Brown 1995, VG/VG. DJ creased to edges and slightly rubbed.",Y,9,,0.8,Hard Cover,,,"Little, Brown",First Edition,Very Good,Very Good,316910848,UK,1995,,Y,8,,,,,
259,"Kellerman, Jonathan",The Web,9,"1st UK Uncorrected bound proof, Little,Brown 1995, VG/VG. Card wraps as issued, a little rubbed and bumped. One nick to top back edge of spine and a couple of creases to spine.",Y,9,,1.49,Trade Paperback,Proof,,"Little, Brown",First Edition,Very Good,Very Good,316877700,UK,1995,,Y,10,,,,,
743,"Kellerman, Jonathan",Therapy,12.25,"USA HB 1st edn, Ballantine 2004. VG/VG, light rubbing to edges only.",Y,9,,1,Hard Cover,,,Ballantine,First Edition,VG,VG,0345452593,UK,2004,,Y,12.24,,,,,
169,"Kennedy, Douglas",The Big Picture,12,"1st USA edn, HB, Hyperion 1997. (F/VG).  Nice cutout cover and binding on this US edition. DJ edges are rubbed and cover has a couple of small marks.",Y,9,,2,Hard Cover,,,Hyperion,First Edition,Fine,Very Good,078686298x,USA,1997,,Y,9.99,,,,,
1421,"King, Danny",The Bank Robber diaries,3.24,"UK 1/1 PBO, Serpents tail 2002. VG+ condition, light wear to edges only.",Y,9,,0,Trade Paperback,,,Serpents Tail,First Edition,VG,No Jacket,1852426659,UK,2002,,Y,3.24,,,,,
487,"King, Jonathon",Shadow Men,9.99,"UK 1st edn HB, Orion 2004. New, F/F.",Y,9,,0,Hard Cover,,,Orion,First Edition,Fine,Fine,752861573,UK,2004,,Y,7.49,,,,,
1385,"King, Tabitha",Wolves at the door,7.24,"Guild BCA book in Grafton DJ, 1986. VG/VG, wear to edges, DJ is pc with light marking. Tidy copy of impressive novel from Mrs King. ",Y,9,,1,Hard Cover,,,BCA,Book Club,VG,VG,0246126973,UK,1986,,Y,7.24,,,,,
1519,"King, Tabitha",Pearl,4.24,"UK 1st thus pb, 1st impression. Grafton 1991. VG+ condition, light wear to edges.",Y,9,,1.75,Mass Market Paperback,,,Grafton,1st thus,VG,No Jacket,0586206604,UK,1991,,Y,4.24,,,,,
474,"Klavan, Andrew",Don't say a word,12,"UK 1st HB edition, Bloomsbury, 1991, VG/VG, edges rubbed & bumped, small nick to top front foldover.",Y,9,,1.2,Hard Cover,,,Bloomsbury,First Edition,VG,VG,747508550,UK,1991,,,,,,,,
69,"Le Carre, John",Smiley's People,8,"1st UK HB, Hodder & Stoughton, 1980, VG/G. The dj has been covered in plastic which has then been secured with sellotape to the rear of the dj. This has led to some staining to the rear of dj, some staining to outside of book and a mark to the inside cove",Y,9,,0.99,Hard Cover,,,Hodder & Stoughton,First Edition,Very Good,Good,340247045,UK,1980,,Y,5,,,,,
488,"Lippman, Laura",Every Secret thing,13.5,"UK Uncorrected proof copy, Orion 2003. Fine in card wraps",Y,9,,0,Trade Paperback,Proof,,Orion,First Edition,Fine,No Jacket,752859854,UK,2003,,Y,13.5,,,,,
4,"Litt, Toby",Adventures in Capitalism,12,"UK Reprint 1996, Secker & Warburg. F/VG. Signed by author on Title Page. Not a first but a good copy of this excellent collection of short stories.  V sl bumping to top edge of dj.",Y,9,,2.99,Hard Cover,,Signed by Author,Secker & Warburg,3rd Print,Fine,Very Good,436203693,UK,1996,,Y,15,,,,,
44,"Litt, Toby",Corpsing,5,"1st UK paperback edn, Penguin 2000, VG. V slight creasing to spine, also as read on Radio 4"" sticker on front cover.""",Y,9,,0.99,Mass Market Paperback,,,Penguin,First Paperback Edition,Very Good,No Jacket,140285776,UK,2000,,Y,3.14,,,,,
1372,"Litt, Toby",Adventures in Capitalism,4.24,"UK 1st thus PB, Minerva 1997. VG condition, light wear only.",Y,9,,1.99,Mass Market Paperback,,,Minerva,1st thus,VG,No Jacket,0749386274,UK,1997,,Y,4.24,,,,,
1374,"Litt, Toby",Corpsing,10,"UK 1/1 PBO, Hamish Hamilton 2000. Debut novel. VG+ condition, v light wear to spine",Y,9,,3.49,Trade Paperback,,,Hamish Hamilton,First Edition,VG,No Jacket,0241140692,UK,2000,,Y,10,,,,,
1375,"Litt, Toby",deadkidsongs,9.99,"UK 1/1 PBO, Hamish Hamilton 2001. Signed by Toby Litt to title page. Fine condition",Y,9,,9.99,Trade Paperback,,Signed by Author,Hamish Hamilton,First Edition,F,No Jacket,0241140706,UK,2001,,Y,9.99,,,,,
1376,"Litt, Toby",exhibitionism,12.24,"UK 1/1 PBO, Hamish Hamilton 2002. Fine condition",Y,9,,10.99,Trade Paperback,,,Hamish Hamilton,First Edition,F,No Jacket,0241141540,UK,2002,,Y,12.24,,,,,
1350,"Mantel, Hilary",The Giant O'Brien,7.24,"UK 1/1 HB, Fourth Estate 1998. VG+/VG+, light wear to edges. Now prize winning author.",Y,9,,2.09,Hard Cover,,,4th estate,First Edition,VG,VG,1857028848,UK,1998,,Y,7.24,,,,,
218,"McCloy, Kristin",Velocity,6,"1st trade paperback, Hutchinson 1989 French flaps on this paperback have been badly finished, otherwise very good. ",Y,9,,1,Trade Paperback,,,Hutchinson,First Trade Paperback Edition,Very Good,No Jacket,91738830,UK,1989,,Y,5.1,,,,,
124,"McEwen, Todd",Arithmetic,7,"1st UK PBO, Cape 1998, Vg. signed by Todd McEwen on title page. Very light rubbing otherwise fine.",Y,9,,1,Trade Paperback,,Signed by Author,Jonathan Cape,First Edition,Very Good,No Jacket,224050052,UK,1998,,Y,5,,,,,
468,"Mosby, Steve",The Third Person,7,"UK Uncorrected Proof, Orion 2003. Fine in card wraps as issued.",Y,9,,0,Trade Paperback,Proof,,Orion,First Edition,Fine,No Jacket,752860062,UK,2003,,Y,6.98,,,,,
1668,"Nelson, The Earl",There is life on mars,12.24,"UK 1/1 HB, Werner Laurie 1955. VG/VG. Book in lovely condition with lime green boards and tight bind. Original 5 black and white plates are present, clean and tightly bound. Previous owners name neatly written to inside front board. Gentle wear to corners",Y,9,,0.5,Hard Cover,,,Werner Laurie,First Edition,VG,VG,n/a,UK,1955,,Y,12.24,,,,,
1366,"Newman, Robert",Dependence Day,12.24,"UK 1/1 PBO, Century 1994. Signed by Author to title page. Nr Fine.",Y,9,,1.29,Trade Paperback,,Signed by Author,Century,First Edition,Nr F,No Jacket,0712675256,UK,1994,,Y,12.24,,,,,
119,"Niles, Chris",Crossing Live,10,"1st UK HB, Macmillan, 1999, F/F.",Y,9,,1,Hard Cover,,,Macmillan,First Edition,Fine,Fine,333760131,UK,1999,,Y,6.21,,,,,
661,"Nix, Garth",Shade's Children,5,"UK PBO, Harper Collins 2004, new book. Exclusive early Ottakars edition issued ahead of main publication in September 2006.",Y,9,,0,Mass Market Paperback,,,Harper Collins,First Edition,F,No Jacket,0007722931,UK,2004,,,,,,,,
683,"O'Connell, Jack",Wireless,6.49,"UK 1/1 HB, Macmillan 1994.VG/VG condition, Light rubbing & bumping to edges.",Y,9,,0.5,Hard Cover,,,Macmillan,First Edition,VG,VG,0333615247,UK,1994,,Y,6.49,,,,,
71,"Patterson, Harry",To Catch a King,5,"1st UK HB, Hutchinson, 1979, G/VG. aka Jack Higgins. FEP has been removed, but otherwise very good. Dj has minor rubbing and bumping and a couple of creases to foldovers.",Y,9,,1,Hard Cover,,,Hutchinson,First Edition,Good,Very Good,91393906,UK,1979,,Y,4.24,,,,,
9,"Patterson, Richard North",Dark Lady,7.25,"UK 1st Uncorrected Proof Copy, Hutchinson 1999, Fine.",Y,9,,1.99,Soft Cover,Proof,,Hutchinson,First Edition,Fine,No Jacket,91801478,UK,1999,,Y,7.34,,,,,
455,"Pelecanos, George P",Hard Revolution,9.24,"UK 1st HB edn, Orion 2004, F/F",Y,9,,0,Hard Cover,,,Orion,First Edition,Fine,Fine,752856308,UK,2004,,Y,9.24,,,,,
1377,"Quinlan, Patrick",The takedown,12.24,"UK Uncorrected proof copy, Headline Review, 2007. Trade paperback format as issued with card covers and publication details to rear cover.",Y,9,,1,Trade Paperback,Proof,,Headline,First Edition,F,No Jacket,9780755328277,UK,2008,,Y,12.24,,,,,
1583,"Quinlan, Patrick",Smoked,12.24,"UK 1/1HB, Review 2006. F/F",Y,9,,5,Hard Cover,,,Headline,First Edition,Fine,Fine,0755328256,UK,2006,,Y,12.24,,,,,
1187,"Rankin, Robert",The Witches of Chiswick,12.24,"UK 1/1 HB, Gollancz 2003. F/F",Y,9,,1.5,Hard Cover,,,Gollancz,First Edition,F,F,0575073144,UK,2003,,Y,12.24,,,,,
1439,"Rankin, Robert",Knees up mother earth,11.24,"UK 1/1 HB, Gollancz 2004. F/F light shelfwear only",Y,9,,1.5,Hard Cover,,,Gollancz,First Edition,F,F,0575073152,UK,2004,,Y,11.24,,,,,
1440,"Rankin, Robert",The Brightonomicon,6.24,"UK 1/1 HB, Gollancz 2005. VG/VG light wear to edges",Y,9,,1.5,Hard Cover,,,Gollancz,First Edition,VG,VG,0575070099,UK,2005,,Y,6.24,,,,,
1476,"Rankin, Robert",The Brentford Chainstore Massacre,9.99,"UK 1/1 HB, Doubleday 1997. VG/VG, light wear to edges",Y,9,,2,Hard Cover,,,Doubleday,First Edition,VG,VG,0385407076,UK,1997,,Y,9.99,,,,,
1613,"Rankin, Robert",The hollow chocolate bunnies of the apocalypse,12.24,"UK 1/1 HB, Gollancz 2002. Fine/Fine condition",Y,9,,7.99,Hard Cover,,,Gollancz,First Edition,Fine,Fine,0575073136,UK,2002,,Y,12.24,,,,,
1614,"Rankin, Robert",The garden of unearthly delights,12.24,"UK 1/1 HB, Doubleday 1995.  Nr F/Nr F condition, lightest wear to edges only. ",Y,9,,0.2,Hard Cover,,,Doubleday,First Edition,Nr Fine,Nr Fine,0385405154,UK,1995,,Y,12.24,,,,,
1615,"Rankin, Robert",A dog called demolition,12.24,"UK 1/1 HB, Doubleday 1996.  Nr F/Nr F condition, lightest wear to edges only. ",Y,9,,2.99,Hard Cover,,,Doubleday,First Edition,Nr Fine,Nr Fine,0385405162,UK,1996,,Y,12.24,,,,,
636,"Reuland, Rob",Hollowpoint,4.99,"UK PBO 1st Edn, 1st Imp. Cape 2001. Fine.",Y,9,,0,Trade Paperback,,,Jonathan Cape,First Edition,VG,No Jacket,0224061542,UK,2001,,Y,,,,,,
401,"Robbins, David L",Scorched Earth,4.99,"UK 1st paperback edition, Orion, 2003, Fine.",Y,9,,0,Mass Market Paperback,,,Orion,First Paperback Edition,Fine,No Jacket,752842609,UK,2003,,Y,2.99,,,,,
1441,"Roberts, Andrew",The Nachen Memorandum,7.24,"UK 1/1 HB, Weidenfield and Nicolson 1995. Nr F / Nr F, light wear to edges only.",Y,9,,1.49,Hard Cover,,,Weidenfield and Nicolson,First Edition,Nr F,Nr F,0297816195,UK,1995,,Y,7.24,,,,,
496,"Robotham, Michael",The Suspect,12,"UK 1st edn HB, Time Warner 2004. F/F.",Y,9,,1.99,Hard Cover,,,TimeWarner,First Edition,Fine,Fine,316725528,UK,2004,,Y,12.24,,,,,
1468,"Robotham, Michael",The Suspect,12.24,"UK 1st edn HB, Time Warner 2004. F/F. With original publishers wraparound band.",Y,9,,9.99,Hard Cover,,,TimeWarner,First Edition,Fine,Fine,316725528,UK,2004,,D,,,,,,
1636,"Royden, Tony",The Dealer,4.98,"UK 1/1 PBO, Shotgun 2009. signed by author to title page. Fine condition. Includes promo bookmark, magnet and keyring",Y,9,,6.99,Mass Market Paperback,,Signed by Author,Shotgun,First Edition,Fine,No Jacket,9780956125309,UK,2009,,Y,4.98,,,,,
26,Secombe Harry,Goon for Lunch,7,"1st UK HB, Joseph, 1975, VG/G.Spine of dj is faded.",Y,9,,1.5,Hard Cover,,,Michael Joseph,First Edition,Very Good,Good,718112830,UK,1975,,Y,6,,,,,
1287,"Sheers, Owen",Resistance,9.99,"UK Uncorrected Book proof, Faber & Faber 2007. VG condition, light wear to edges only. Trade paperback format with card covers as issued.",Y,9,,1,Trade Paperback,Proof,,Faber & Faber,First Edition,VG,No Jacket,9780571229635,UK,2007,,Y,7.24,,,,,
588,"Siegel, James",Derailed,9.99,"UK 1st edn HB, Time Warner 2003. VG/VG.",Y,9,,1.99,Hard Cover,,,Time Warner,First Edition,VG,VG,0316725358,UK,2003,,Y,9.99,,,,,
1467,"Siegel, James",Derailed,12.24,"UK 1st edn HB, Time Warner 2003. F/F",Y,9,,9.99,Hard Cover,,,Time Warner,First Edition,F,F,0316725358,UK,2003,,D,,,,,,
1570,"Siegel, James",Deceit,12.24,"UK uncorrected proof copy, Time Warner 2006. Trade paperback format with pub details to rear of white card covers. VG+ condition, light wear to top edges.",Y,9,,1.99,Trade Paperback,Proof,,Time Warner,First Edition,VG,No Jacket,0316732281,UK,2006,,Y,12.24,,,,,
1603,"Siegel, James",Detour,12.24,"UK 1/1 HB, Time Warner 2005. F/F. ",Y,9,,17.99,Hard Cover,,,Time Warner,First Edition,Fine,Fine,0316727466,UK,2005,,Y,12.24,,,,,
23,"Straub, Peter",Mystery,12.24,"1st UK HB, Grafton, 1990, VG/VG. Minor rubbing to top edge of dj.",Y,9,,0.99,Hard Cover,,,Grafton,First Edition,Very Good,Very Good,246136553,UK,1990,,Y,12.24,,,,,
1,"Sutcliffe, William",Are You Experienced ?,7.24,"1st UK PBO, 1997 Hamish Hamilton. Fine.",Y,9,,2.99,Trade Paperback,,,Hamish Hamilton,First Edition,Fine,No Jacket,241137810,UK,1997,18.02.02,Y,7.24,,,,,
752,"Tan, Amy",The Bonesetter's daughter,9.24,"USA 1/1 HB Putnam, 2001. VG/VG",Y,9,,2.5,Hard Cover,,,Putnam,First Edition,VG,VG,0399146431,UK,2001,,Y,9.24,,,,,
1626,The New York Times,Churchill in memoriam,7.24,"US 1/1 PBO, Bantam January 1965. VG+ condition, light wear to edges. Tight bind, original pictures are present and not loose. Small owners dedication to fep. Interesting item edited by the staff of the New York Times newspaper.",Y,9,,2,Mass Market Paperback,,,Bantam Press,First Edition,VG,No Jacket,n/a,USA,1965,,Y,7.24,,,,,
25,"Thomas, Leslie",Ormerod's Landing,7.24,"1st UK HB, Methuen, 1978, F/F ",Y,9,,0.99,Hard Cover,,,Eyre Methuen,First Edition,Fine,Fine,413392600,UK,1978,,Y,7.24,,,,,
162,"Thorne, Matt",Pictures of You,5.24,"1st UK, Uncorrected Book Proof, 2001 Weidenfield & Nicolson. Fine.",Y,9,,1.5,Trade Paperback,Proof,,Weidenfield & Nicolson,First Edition,Fine,No Jacket,297646672,UK,2001,,Y,5.24,,,,,
121,"Title, Elise",Bleeding Hearts,7.24,"1st UK Uncorrected proof copy, Little,Brown 1996, VG. Pictorial card wraps as issued, light rubbing and creasing, one mark to cover.",Y,9,,1.99,Trade Paperback,Proof,,"Little, Brown",First Edition,Very Good,No Jacket,316879800,UK,1996,,Y,7.24,,,,,
27,"Townsend, Sue",The Growing Pains of Adrian Mole,2.24,"1st UK HB, Methuen, 1984, VG/VG. Some browning to pages.",Y,9,,0.99,Hard Cover,,,Methuen,First Edition,Very Good,Very Good,413531309,UK,1984,,Y,2.24,,,,,
116,"Van Lustbader, Eric",Angel Eyes,9,"1st UK HB, Grafton, 1991, VG/VG. Bumped to top and bottom of spine, otherwise vg",Y,9,,1.99,Hard Cover,,,Grafton,First Edition,Very Good,Very Good,246136588,UK,1991,,Y,9.94,,,,,
682,"Vine, Barbara",King Solomon's Carpet,6.99,"UK 1/1 HB, Viking 1991.VG/VG condition, Light rubbing & bumping to edges, DJ is priceclipped.",Y,9,,0.8,Hard Cover,,,Viking,First Edition,VG,VG,0670840505,UK,1991,,Y,6.99,,,,,
745,"Vine, Barbara",A dark adapted eye,7.24,"UK 1/1 HB, Viking 1986.VG/VG condition, Light rubbing & bumping to top edge, small tear to rear bottom edge of DJ",Y,9,,0.99,Hard Cover,,,Viking,First Edition,VG,VG,0670809764,UK,1986,,Y,7.24,,,,,
1417,"Winter, Douglas E",Prime Evil,9.24,"UK 1/1 HB, Bantam 1988. VG/VG, light wear and gentle foxing to page block.",Y,9,,1.99,Hard Cover,,,Bantam Press,First Edition,VG,VG,0593015428,UK,1988,,Y,9.24,,,,,
1551,"Wood, Victoria",Mens sana in thingummy doodah,7.24,"UK pb reprint, Mandarin 1991. signed by Victoria Wood with dedication to Stuart on fep. Fine condition.",Y,9,,4.99,Mass Market Paperback,,Signed by Author,Mandarin,Reprint,Fine,No Jacket,0749308184,UK,1991,,Y,7.24,,,,,
543,"Woodall, Clive","One for sorrow, two for joy",4.24,"UK 1st PBO, Duckworth 2003. New Book.",Y,9,,7.99,Trade Paperback,,,Duckworth,First Edition,F,No Jacket,715632973,UK,2003,,,,,,,,
544,"Woodall, Clive","One for sorrow, two for joy",4.24,"UK 1st PBO, Duckworth 2003. New Book.",Y,9,,3.98,Trade Paperback,,,Duckworth,First Edition,F,No Jacket,715632973,UK,2003,,,,,,,,
449,"Wright, Edward",Clea's Moon,5,"UK 1st edn paperback, Orion 2004. New.",Y,9,,0,Mass Market Paperback,,,Orion,First Paperback Edition,Fine,No Jacket,752858947,UK,2004,,Y,3.59,,,,,
521,"Wright, Edward",The Silver Face,8,"UK Uncorrected proof copy, Orion 2004. Bumping to spine edges, otherwise VG in card wraps",Y,9,,0,Trade Paperback,Proof,,Orion,First Edition,VG,No Jacket,752852922,UK,2004,,Y,8,,,,,
522,"Wright, Edward",The Silver Face,6.94,"UK 1st Edn Trade paperback, Orion 2004 Fine.",Y,9,,0,Trade Paperback,,,Orion,First Edition,Fine,No Jacket,752852922,UK,2004,,Y,6.94,,,,,
125,"Zahavi, Helen",Donna and the Fatman,7.24,"1st UK PBO, Anchor, 1998, Vg. Very light creasing and rubbing to edges.",Y,9,,2.49,Trade Paperback,,,Anchor,First Edition,Very Good,No Jacket,1862300453,UK,1998,,Y,7.24,,,,,
494,"Zahavi, Helen",Dirty Weekend,12.24,"UK 1st edn HB, MacMillan 1991. VG/VG. Light rubbing & v slight lean.",Y,9,,0.49,Hard Cover,,,Macmillan,First Edition,VG,VG,333547233,UK,1991,,Y,12.24,,,,,
191,"King, Stephen","Flicks Magazine, July 1992",3,"Cinemagoers magazine, July 1992. Features onepage article on Stephen King's Sleepwalkers"". Edges a little rubbed.""",Y,99,,1,Magazine,,,,magazine,Very Good,No Jacket,,UK,1992,,,,,,,,
192,"King, Stephen","Flicks Magazine, July 1992",2,"Cinemagoers magazine, July 1992. Features onepage article on Stephen King's Sleepwalkers"". Edges a little rubbed with small mark to top edge of cover",Y,99,,1,Magazine,,,,magazine,Very Good,No Jacket,,UK,1992,,,,,,,,
193,"King, Stephen",,1.5,"Advertising flyer"" for London stage production of ""Misery"". 8.25"" x 4"" colour. Advertises 1992 production at Criterion Theatre which originally starrred Sharon Gless and Bill Paterson. Price includes Post and Packing - price reduces to £1.00 if ordered wi",Y,99,,0,,,,,,Fine,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
